ts	awake	submitted	loop	actions
2026-07-09T19:11:26Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:11:41Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:11:57Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:12:12Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:12:28Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:12:44Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:12:59Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:13:15Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:13:31Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:13:46Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:14:02Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:14:18Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:14:33Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	1	rescue	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:14:49Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:15:05Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[{"kind":"scale","model":"dsllama-8b","delta":1,"reason":"critical_sleeping_capacity","source_loop":"rescue","requires_safescale":false,"receiver":"dsllama-8b","donor":null}]
2026-07-09T19:15:20Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:15:36Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:15:52Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:16:07Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
2026-07-09T19:16:23Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	fairness	[]
2026-07-09T19:16:39Z	dsllama-8b=2,dsqwen-14b=1,dsqwen-7b=4	0	rescue	[]
